_id,created_at,full_text,id,polarity,sentiment,subjectivity,user
63597716129b7d7a487319c9,2022-10-26T00:00:00.000Z,"4 people were KILLED in Cadiz, Kentucky on this day in 2014. Please Share! #MassShooting #GunViolence #NRA || https://t.co/kNjCusdIOS || Those who forget the past are doomed to RELOAD it. https://t.co/NFufm4nO5S",1585300253321854976,-0.25,plutôt négatif,0.125,1185680255035437056
63597716129b7d7a487319ca,2022-10-26T00:00:00.000Z,"St. Louis County mayors join Valentine in call for tighter gun control laws 

https://t.co/56MMWDRN4q

#GunControl #GunControlNow #WellRegulatedGunControl #AtPeaceWithNoGuns",1585300131011698688,0,mitigé/informatif,0,975135076261515264
63597716129b7d7a487319cb,2022-10-26T00:00:00.000Z,@NRA Ask all those families that lost their child to #GunViolence,1585297597295906817,0,mitigé/informatif,0,37399340
63597716129b7d7a487319cc,2022-10-26T00:00:00.000Z,#GunControlNow #GunControl It’s past due https://t.co/jU7SsQ9gKJ https://t.co/ppCaVkohS0,1585292416738656256,-0.1875,mitigé/informatif,0.3125,557874706
63597716129b7d7a487319cd,2022-10-26T00:00:00.000Z,"All the victims families say dont put #GunViolence in your movies, dont put #murder in your music.",1585292239554519040,0,mitigé/informatif,0,196707379
63597716129b7d7a487319ce,2022-10-26T00:00:00.000Z,"Gun violence is a public health issue. If we won't ban assault weapons we need to at least raise the age of purchase. Health professionals must continue to speak out. #PublicHealth. #GunViolence  https://t.co/rpERhwe5a2 via @YahooNews",1585292174123536392,-0.15,mitigé/informatif,0.23333333333333334,1518200370
63597716129b7d7a487319cf,2022-10-26T00:00:00.000Z,Yesterday’s work today https://t.co/AY6jK8ARun in print online and e-edition #Danzig #gunviolence #1800222TIPS ballots and bullets - Community Policing officers trying their best to keep the community safe https://t.co/ueMVnz23UZ,1585292124295143425,0.75,très positif,0.4,248722510
63597716129b7d7a487319d0,2022-10-26T00:00:00.000Z,"@GalenMicheal In other parts of the world it takes months to earn the privilege of owning a gun, even farmers with good cause. First we need an age requirement. 25 years old unless with good reason and three independent okays, one being a psychologist. This is so obvious. #NRA #GunControl NOW!",1585291966182465541,0.23214285714285715,plutôt positif,0.3904761904761905,584096851
63597716129b7d7a487319d1,2022-10-26T00:00:00.000Z,"This isn’t acceptable! Our child deserve better from us.
#GunViolence 
#SchoolShooting https://t.co/V55Y0sNnam",1585291538627760128,0.5,plutôt positif,0.5,259920872
63597716129b7d7a487319d2,2022-10-26T00:00:00.000Z,St. Louis shooter used AR-15 to shoot his fellow students . An AR-15 can you imagine?   #schoolshooting #GUNviolence #GunControlNow,1585289381199364096,0,mitigé/informatif,0,1541744930
63597716129b7d7a487319d3,2022-10-26T00:00:00.000Z,"What's #Measure114, you may wonder?

Measure 114 would increase gun control in Oregon, and if passed, it would be the strictest #GunControl measure in the nation. 🤗 https://t.co/3R79znf0Jl https://t.co/WqMkk3oxn3",1585287837427146753,0,mitigé/informatif,0,14409630
63597716129b7d7a487319d4,2022-10-26T00:00:00.000Z,"Cannot believe the shallow debate points - NY - Republican is seriously trying to say their opponents focus on #guncontrol means they ignore other crimes and fears?!?!?! WTAF. 

Gun crimes are one aspect that will be and needs to be addressed 🙄",1585287059211780096,-0.3036024305555555,plutôt négatif,0.5138888888888888,1315805928978087937
63597716129b7d7a487319d5,2022-10-26T00:00:00.000Z,"https://t.co/VIkhNcuNgR

#Alito showed his lack of 'integrity' when he lied to Congress about not overturning Roe prior to and as part of his confirmation hearings

I support giving #SCOTUS the same protection from #GunViolence as have 3rd and 4th graders in the US and in Texas",1585276188351668224,0,mitigé/informatif,0.041666666666666664,2970903594
63597716129b7d7a487319d6,2022-10-26T00:00:00.000Z,"1st class pants-shitting from @nydems.

@leezeldin 
#guncontrol
#election2022 https://t.co/NApgiA7OFt",1585275506404081664,0,mitigé/informatif,0,148867097
63597716129b7d7a487319d7,2022-10-26T00:00:00.000Z,"🕷️They're creepy
🤪they're kooky
🕵️ mysterious and 
👻spooky
They're the Trenton Dems' latest #guncontrol measures. #2A #secondamendment #NewJersey #Halloween 
https://t.co/15KX1zJR7Q",1585275396177727488,0,mitigé/informatif,0.9666666666666667,52077282
63597716129b7d7a487319d9,2022-10-26T00:00:00.000Z,how are we on mass shootings? #GunViolence #Uvalde #vote #Texas https://t.co/hEh3wPPw1A,1585274661834719232,0,mitigé/informatif,0,163251094
63597716129b7d7a487319d8,2022-10-26T00:00:00.000Z,"#Abortion #thoughtsandprayers #bigbusiness #littlekids #gunviolence

Check out OGPoliticalSquid's video! #TikTok https://t.co/fFpYuSmJDG",1585274894870200321,0,mitigé/informatif,0,1562006959397646337
63597716129b7d7a487319da,2022-10-26T00:00:00.000Z,"@INHouseGOP @INSenateGOP @GovHolcomb 

How do we make sure this doesn't happen here?

https://t.co/KsabyshJqh

#GunViolence #ProLife",1585274388517109761,0.5,plutôt positif,0.8888888888888888,1172764412136108033
63597716129b7d7a487319db,2022-10-26T00:00:00.000Z,"When #Americans travel abroad, they can't take their guns with them, but still travel abroad anyway

Why? Because they feel safe, because no one else is carrying a bloody gun

Simple login shows that #GunControl works when applied across the board",1585274242983084035,-0.10000000000000002,mitigé/informatif,0.5857142857142857,1363083624
63597716129b7d7a487319dc,2022-10-26T00:00:00.000Z,"You should know there are some heavy stories in this episode.. but also a lot of wisdom and insight. #GunViolence #Hartford @CTMirror #podcast 
https://t.co/z1ioB4dbHE https://t.co/VWrcnkuvg7",1585273943887314957,-0.2,plutôt négatif,0.5,193803102
63597716129b7d7a487319dd,2022-10-26T00:00:00.000Z,"“Completely irresponsible w 6 mass shootings in 8 yrs for TEXAS REPUBLICAN LEADERSHIP in control of Governor’s Mansion, Texas House &amp; Texas SENATE TO DO NOTHING TO STOP MORE #GunViolence. I strongly condemn #txlege for passing 7 #GunMania Laws in 2021 inspiring copy cat evil.” https://t.co/sFVJdE7krG https://t.co/TJrKjcPdUy",1585273547718623240,0.10666666666666665,mitigé/informatif,0.7266666666666667,1393412364
63597716129b7d7a487319de,2022-10-26T00:00:00.000Z,"@SenateGOP The @NRA owned @GOP would rather have school shootings than pass #GunControl laws to ban assault weapon
.
Our kids blood is in the @GOP hands
.

https://t.co/pqrkFgM3hz",1585272890416680960,0,mitigé/informatif,0,93071854
63597716129b7d7a487319df,2022-10-26T00:00:00.000Z,"@BobFergusonAG Thank you, Bob.

#BanGuns",1585270745990516736,0,mitigé/informatif,0,854811342980567041
63597716129b7d7a487319e0,2022-10-26T00:00:00.000Z,"These figures tell the tragedy in #USA. #GunViolence spares no one, striking down #men, #women, #children, #teens, #whites and non-whites. And gun violence is orders of magnitude higher in the US across all demographics than other comparable countries. Source:freefromgunviolence https://t.co/x5sC8w3zzc",1585270363075796993,0.11736111111111111,mitigé/informatif,0.5409722222222222,1346095878944133121
63597716129b7d7a487319e2,2022-10-26T00:00:00.000Z,"More #GunControl ⁦@GovKathyHochul⁩? You literally see how thats working in #Chicago… it’s NOT! Are you really that #Ignorant that you think #Criminals are going to line up and give up their #guns!?!? Then you’re a #Moron #WeSeeYou #FakeLeader

https://t.co/yTkD1ssHUX",1585268109702840320,0.045833333333333316,mitigé/informatif,0.5666666666666667,1000870543522975744
63597716129b7d7a487319e1,2022-10-26T00:00:00.000Z,"#GunViolence is a *labor issue*.
When nurses, teachers, law enforcement officers &amp; grocery workers face assault weapon gunfire on the job? Yes. We ought to hear about workers' rights.

#BanAssaultWeapons 
@Everytown @momsdemand 
#EndGunViolence #Texlege https://t.co/ICyYnbF3Bj",1585270223329951746,0,mitigé/informatif,0,1514289835732779010
63597716129b7d7a487319e3,2022-10-26T00:00:00.000Z,Just pay shipping and handling and the iPac shirt is yours for FREE! https://t.co/9q2RhXWvZI guncontrol,1585265917575012352,0.5,plutôt positif,0.8,3266244361
63597716129b7d7a487319e4,2022-10-26T00:00:00.000Z,"As for Mehmet Oz, I saw him give a non-answer on #gunviolence, days after yet another school shooting. 

And for all his smooth talking, Oz said the quiet part out loud, that an abortion should be “BETWEEN A WOMAN, HER DOCTOR, AND LOCAL POLITICAL LEADERS.”",1585265739191255042,0.1,mitigé/informatif,0.3466666666666667,1311692703214821377
63597716129b7d7a487319e5,2022-10-26T00:00:00.000Z,"@Photoman364 @TedNesi @AllanFungRI @SteveScalise @SethMagaziner @MomsDemand Fact check: True. One candidate is sponsored by gun manufacturers and puts us in more danger from #GunViolence !!!
@SethMagaziner is the only #GunSense candidate for #CD2 in #RhodeIsland @RICAGV1 @moms_ri @MomsDemand   Vote for Seth to protect RI from gun violence! https://t.co/9XWTz1VNer",1585265375087923200,0.4421875,plutôt positif,0.7166666666666667,2495435283
63597716129b7d7a487319e6,2022-10-26T00:00:00.000Z,"Trump and Republicans ignored the experts, resulting in the deaths of one million Americans from COVID-19 so far.

Republicans refuse to ban assault weapons which are used in school shootings.

The GOP is the party of mass shootings and mass murder.

#VoteBlue2022 #GunControl https://t.co/HiLmd6nhIT",1585262236267737089,0.1,mitigé/informatif,1,1465853819003232260
63597716129b7d7a487319e7,2022-10-26T00:00:00.000Z,"Sorry Gun Control.  Voters Don't Love Your Pet Issue #GunControlNow #GunControl

 https://t.co/12kXSH1heZ #gunsamerica",1585262075609325568,0,mitigé/informatif,0.8,15363308
63597716129b7d7a487319e8,2022-10-26T00:00:00.000Z,"@Burrows4TX “Completely irresponsible w 6 mass shootings in 8 yrs for TEXAS REPUBLICAN LEADERSHIP in control of Governor’s Mansion, Texas House &amp; Texas SENATE TO DO NOTHING TO STOP MORE #GunViolence. I strongly condemn #txlege for passing 7 #GunMania Laws in 2021 inspiring copy cat evil.”✊🏽 https://t.co/J51QSliuel",1585261570292080642,0.10666666666666665,mitigé/informatif,0.7266666666666667,1393412364
63597716129b7d7a487319ea,2022-10-26T00:00:00.000Z,"What do YOU THINK #WonderWoman would do? 
#GunControl #MassShootings 

#WednesdayMotivation #WednesdayWisdom #WonderWomanWednesday #LassoTheTruth @DCWonderWoman #WonderWednesday #BelieveInWonder 

https://t.co/6fBvdrIVEF https://t.co/VDpIWsVynu",1585257762149519361,0,mitigé/informatif,0,874711700909445122
63597716129b7d7a487319e9,2022-10-26T00:00:00.000Z,Theres a #masshooting everyday and every movie is #GunViolence .  We are asking for one good #Celebrity ? ✝️👁🙂,1585258378309554176,0.24999999999999997,plutôt positif,0.6000000000000001,196707379
63597716129b7d7a487319eb,2022-10-26T00:00:00.000Z,"@GOP the blood of our country's children is on your hands for obstructing doing anything to help #StopTheViolence!
#MomsDemandAction #EnoughlsEnough #GunReformNow #HowManyMore #NotOneMore #VoteBlue #VoteBlue #RepublicansDontCareAboutOurKids 
#GunViolence is the #1 killer of kids! https://t.co/edQKAah5rd",1585257402106253313,0,mitigé/informatif,0,1567361344332042243
63597716129b7d7a487319ec,2022-10-26T00:00:00.000Z,"I really hope you make time for this up-close look at the impact of #GunViolence in Hartford, and a discussion of what it will take to make change. Very grateful to Tyrone Bynum Jr. from Hartford Communities That Care for sharing his experiences.
https://t.co/z1ioB4dJxc",1585257245725851651,0.2,plutôt positif,0.25,193803102
63597716129b7d7a487319ed,2022-10-26T00:00:00.000Z,A group of #Pennsylvania prisoners are pooling their money together to help Philadelphia families who have lost a #child to #gunviolence. “They want to be a part of the fabric of healing our communities.” https://t.co/bLawDIZp9p,1585249396823834626,0,mitigé/informatif,0,18697737
63597716129b7d7a487319ee,2022-10-26T00:00:00.000Z,"I saw someone's tweet that said, making guns illegal won't keep them out of the hands of criminals. 

But it really WOULD keep them out of the hands of school shooters. Because they aren't criminals, yet. 

It may not start with a gun but it certainly ends with one. 
#GunControl",1585246518868860929,-0.02857142857142857,mitigé/informatif,0.4238095238095238,710299428884615169
63597716129b7d7a487319ef,2022-10-26T00:00:00.000Z,"#Gun #GunReformNow #mentalhealth #teacher #GunViolence #schoolsafety #Freedom Our culture continues to accept gun deaths as normal. Wild, Wild West 2.0 https://t.co/bf5qJne9Oc",1585242580195082240,0.11666666666666665,mitigé/informatif,0.4833333333333332,347568351
63597716129b7d7a487319f0,2022-10-26T00:00:00.000Z,".@jeff_treistman and @mattschmidtphd, national security professors at #UNewHaven, discuss the history of #GunControl policies with a leading expert on their podcast @ImpoliticCast https://t.co/EAVfx3YmnG",1585241135382921217,0,mitigé/informatif,0,253215692
63597716129b7d7a487319f1,2022-10-26T00:00:00.000Z,"Mexico files 2nd lawsuit against arms dealers in U.S. for fuelling a surge in illegal weapons &amp; homicides.  (Ammo A-Z, Diamondback Shooting Sports, Hub Target Sports, Lone Prairie D/B/A, SNG Tactical and Sprague’s Sports) 

#GunControl 

https://t.co/khUMpRzMAz https://t.co/dEL24F2Mmq",1585241085089124354,-0.25,plutôt négatif,0.25,28944041
63597716129b7d7a487319f2,2022-10-26T00:00:00.000Z,"Only 2 people were killed? Is that the defense of the gun nuts? What if that were your child? The cold and callousness of the American people gives me great pause. #GunViolence no, telling someone to get over it doesn’t work.",1585240789265055744,0,mitigé/informatif,0.55,4105843032
63597716129b7d7a487319f3,2022-10-26T00:00:00.000Z,All the #celebrities support #GunViolence movies and #murder music.   #deplatformHate 👁👁👁👁🚔👁🚔👁🚔👁🚔👁🚔👁🚔👁👁🚔,1585238922694897664,0,mitigé/informatif,0,196707379
63597716129b7d7a487319f4,2022-10-26T00:00:00.000Z,"If you want school shootings to end, common sense #GunControl must be put into place. As long as Republicans are in power, that won’t happen.
America needs to save students with a #BlueTsunami https://t.co/xNz2zBa1mg",1585236686459777025,-0.175,mitigé/informatif,0.45,19132732
63597716129b7d7a487319f5,2022-10-26T00:00:00.000Z,"@LivesRobbed I am so angry at this country for what we do to kids! These babies should be growing up with their families! #GunViolence is #1 killer of kid in the USA. #2AExtremists @GOP @GovKemp Why won't you help stop the violence? #MomsDemandActionNow #GunReformNow #VOTEBlue #GunReformNow https://t.co/X2LydaUBqg",1585236591735296000,-0.78125,très négatif,1,1567361344332042243
63597716129b7d7a487319f6,2022-10-26T00:00:00.000Z,"#guncontrol mentioned --&gt; NY State Senate candidates debate

#election2022

https://t.co/fIICffNHtr",1585233815080882176,0,mitigé/informatif,0,148867097
63597716129b7d7a487319f7,2022-10-26T00:00:00.000Z,"@mike574 @BrockWolf6 @RepLeeZeldin #ZeldinTooExtreme4NY 
Zeldin won't commit to reducing #GunViolence by legislating effective gun control measures. We already had a mass shooting tragedy in Buffalo New York. We don't want a #UvaldeMassacre here in New York!
Zeldin will restrict abortion access &amp; contraceptive use",1585229213996527616,0.30227272727272725,plutôt positif,0.5696969696969697,772616494480035840
63597716129b7d7a487319f8,2022-10-26T00:00:00.000Z,"About a third of K-12 parents are very or extremely worried a shooting could happen at their children’s school https://t.co/3Nnzj3lmzt via @pewresearch 

#Blog1600Penn #GunControl #USA",1585225225003638785,-0.08125,mitigé/informatif,0.5,3195419603
63597716129b7d7a487319f9,2022-10-26T00:00:00.000Z,"#GunControl? It's the best thing you can do for crooks and gangsters.",1585220371736821760,1,très positif,0.3,3266244361
63597716129b7d7a487319fa,2022-10-26T00:00:00.000Z,"@POTUS Do Something Concrete NOW!! #TIMESUP #GunControl #GunControlNow #GunReformNow #DoSomething #PassLegislation #Action #Guns #Bad #Boys Are Killing #American #School #Students #Resist #USA SCHOOL #Shootings Already!! #EnoughIsEnough #Ban #AR15 #BanAssaultWeapons #GunsGalore
❣😥❣ https://t.co/YZqHrIcp0M",1585210040520409089,-0.09140624999999995,mitigé/informatif,0.26666666666666666,980127550901923840
63597716129b7d7a487319fb,2022-10-26T00:00:00.000Z,"Latest Headlines | US school shooter who killed 2 had 600 rounds of ammunition: Police #news #shorts #reels

Check Our Channel: https://t.co/ZiWHDz1JjJ

#massshooting #schoolshooting #GunViolence #us #Missouri https://t.co/Swwaa8dt47",1585190932399665152,0.15,mitigé/informatif,0.45,1550853173778468864
63597716129b7d7a487319fc,2022-10-26T00:00:00.000Z,"#Oregon pay attention! 👇 
Urgent 2A Alert: #Guncontrol proposal would create a de facto ban on all #firearms sales.
Read the 2nd  article in this link
#2A #rightocarry https://t.co/w4zgFqT4Tv",1585185129919827970,0,mitigé/informatif,0,251227448
63597716129b7d7a487319fd,2022-10-26T00:00:00.000Z,"St. Louis school gunman had 600 rounds of ammo and left behind a note: ""Perfect storm for a mass shooter"" https://t.co/osML9uPBLw #MassShooting #StLouisHighSchool #SchoolShooter #GunControl St. Louis school shooting was 40th this year resulting in injuries or death https://t.co/SuK9jlpzz7",1585181544595230721,0.19999999999999998,plutôt positif,0.5666666666666667,389416911
63597716129b7d7a487319fe,2022-10-26T00:00:00.000Z,"""I paint guns in a way where I try to break them down and transform them and strip them of their power.""

https://t.co/vcNlrxZdKo

#guncontrol #Netherlands #DutchArt @DutchNewsNL",1585181406321594368,-0.15555555555555559,mitigé/informatif,0.2888888888888889,3290971827
63597716129b7d7a487319ff,2022-10-26T00:00:00.000Z,"School shootings are already at a record in 2022 – with months still to go https://t.co/LQfLJlB5WK As of Oct. 24, there have been 257 shootings on school campuses in the US. #GunControl",1585179347446816768,0,mitigé/informatif,0,4311034715
63597716129b7d7a48731a00,2022-10-26T00:00:00.000Z,"BUT, why should #CBS have #honest #ContentRatings and #Violence #warningllabels

Clearly #integrity is reserved for the #music industry

What does @CBSTVStudios care if they’re promoting #GunViolence 

(Except for you know, we Heard about the #nurses SHOT to death at Work!!) https://t.co/E23NfErAa9",1585176793237327872,0.378125,plutôt positif,0.6416666666666666,259999787
63597716129b7d7a48731a01,2022-10-26T00:00:00.000Z,Communication is key to change. Is now a good time to talk about gun control? guncontrol,1585159390067204096,0.35,plutôt positif,0.8,918516319800016896
63597716129b7d7a48731a02,2022-10-26T00:00:00.000Z,"#JohnFetterman and #MehmetOz met for their only #ScheduledDebate of the crucial #PennsylvaniaSenateRace with a focus on #abortion, #GunViolence, #fracking, and #Fetterman’s #health
https://t.co/7BFgPtOlHB",1585151481531224064,0,mitigé/informatif,1,1532435899610411008
63597716129b7d7a48731a03,2022-10-26T00:00:00.000Z,@KathyHochul Your response violates rights and why do you single out gunviolence ? For someone who hates guns why do you surround yourself with men with guns ???,1585147828849938432,-0.07142857142857142,mitigé/informatif,0.21428571428571427,4765234201
63597716129b7d7a48731a04,2022-10-26T00:00:00.000Z,from Canada and we see you as a nice neighbor. I worry for the people who live there it seems there is a mass shooting around 10 times a year 1 is too many but just look at the numbers of mass shootings with harsher gun control. #firearm #guncontrol #usa,1585146508269473792,0.4121212121212121,plutôt positif,0.6666666666666666,1487772085954953219
63597716129b7d7a48731a05,2022-10-26T00:00:00.000Z,@SenTedCruz There are bullet proof back packs and jackets for children now. Explain that. #guncontrol,1585142316783661056,0,mitigé/informatif,0,392641748
63597716129b7d7a48731a06,2022-10-26T00:00:00.000Z,"@guncontrol_RICK That was the last time I was in japan.

Thank you!",1585136989355257858,0,mitigé/informatif,0.06666666666666667,4821785597
63597716129b7d7a48731a07,2022-10-26T00:00:00.000Z,#Texas  #GunControl needed. https://t.co/he7f4Qf0Uz,1585133754154377217,0,mitigé/informatif,0,93341319
63597716129b7d7a48731a08,2022-10-26T00:00:00.000Z,"BREAKING: #BNNUS Reports.

The gunman in the deadly St Louis high school shooting in which one girl and one woman were killed and 7 students were injured with bullet wounds carried 600 rounds of ammunition and an AR-15-style rifle with him. #crime #gunviolence #mentalhealth https://t.co/nv0pq7RGYN",1585126858315763712,-0.08,mitigé/informatif,0.3133333333333333,14372104
63597716129b7d7a48731a09,2022-10-26T00:00:00.000Z,@RonnyJacksonTX #GunViolence kills more,1585126789587705856,0.5,plutôt positif,0.5,334006391
63597716129b7d7a48731a0a,2022-10-26T00:00:00.000Z,#vegasshooting #massshooting #guncontrol  #fakenews #ConspiracyTheories Sheriff Joe Lombardo’s Closet. Gunfire Muzzle Flashes from the roof of Mandalay tram station Captured by Mandalay Bay’s very own rooftop Cam at 10:35 40 minutes before they breached room 134.! Joe 4 Gov NOT! https://t.co/Lu0ISVioHy,1585122012023832576,1,très positif,1,1266003245278720002
63597716129b7d7a48731a0c,2022-10-26T00:00:00.000Z,"@RepAndyBiggsAZ I’m 💯 positive you have NO idea at all or the definition of the word you used. It’s a term that’s broad,vague &amp; used for fear mongers for oppression to scare &amp; suppress.#education, #guncontrol,#kids,#choice",1585113326920830978,0.22727272727272727,plutôt positif,0.5454545454545454,785313485626290176
63597716129b7d7a48731a0b,2022-10-26T00:00:00.000Z,Go back to sleep champion of the patriarchy. Sleep well. #guncontrol https://t.co/4FUniBOrYh,1585114444736397312,0,mitigé/informatif,0,615554233
63597716129b7d7a48731a0d,2022-10-26T00:00:00.000Z,"@TeaPartyer Ha!  Someone seems to have forgotten how #trump implemented more #guncontrol than @BarackObama.

And it was hardly an aberration in historical Republican track records.",1585112945947660289,0.06944444444444443,mitigé/informatif,0.34722222222222215,1298605046486020096
63597716129b7d7a48731a0e,2022-10-26T00:00:00.000Z,"⁦Congratulations ⁦@shannonrwatts⁩ #Shero ⁦@MomsDemand⁩ thank-you 4 building the largest #GunViolence prevention organization, along w/ ⁦@Everytown⁩. We R  #winning because of you. Now we must VOTE! Find your gun sense candidates here: https://t.co/bi64BxCYEz https://t.co/0OY0P7v1RB",1585112790976471040,0.625,très positif,0.75,984654148451745792
63597716129b7d7a48731a0f,2022-10-26T00:00:00.000Z,"Watching @DrOz tonight was painful. No woman wants the #PALegislature to decide her #Reproductive future. It was a slick slippery #Republican talking point. Likewise on #GunViolence: his only response was #BackgroundChecks; @JohnFetterman wants #RedFlagLaws, #AR15 #AgeLimits etc https://t.co/AfleBwrdel",1585099239297675270,-0.09166666666666667,mitigé/informatif,0.43333333333333335,1154952166815281157
63597716129b7d7a48731a10,2022-10-26T00:00:00.000Z,"I really want to see the younger generation of kids 18 years old &amp; older make a statement this election by voting BLUE to SAVE DEMOCRACY, #AbortionRightsAreHumanRights #ClimateChangeMatters #GunControl #SaveOurDemocracy",1585096064822308864,0.09333333333333334,mitigé/informatif,0.16666666666666669,2307669031
63597716129b7d7a48731a11,2022-10-26T00:00:00.000Z,"@KathyHochul .. and without strong leaders, committed to GVPrevention, every parent can expect more #GunViolence. It’s not rocket science. We have the tools we need to stop this deadly, brutal suffering. #Leaders Lead. Thank you @GovKathyHochul for defending #NewYorkPublicSafety from #GV.",1585095652379271169,0.019444444444444448,mitigé/informatif,0.7444444444444445,2731072181
63597716129b7d7a48731a12,2022-10-26T00:00:00.000Z,"UPDATED: Authorities have identified the 46-year-old Peoria man who was shot and killed Monday night on the city's south side. https://t.co/wVgdr6WPrm #gunviolence",1585094311623917568,-0.2,plutôt négatif,0,209710589
63597716129b7d7a48731a13,2022-10-26T00:00:00.000Z,"Don't #vote against your interests or your country. Vote against the @GOP. They will only damage the #economy, increase #gunviolence and #HateCrimes, just as under #Trump. They only will #lie to you, take away your #rights, cut funding to the government, Keep you dependent https://t.co/ipgHCP8wRP",1585094094619279362,0,mitigé/informatif,1,541848155
63597716129b7d7a48731a15,2022-10-26T00:00:00.000Z,"US gun issues.👇 #school #GunViolence 
https://t.co/C0JVLCA52p",1585087981819662336,0,mitigé/informatif,0,1511453809679101954
63597716129b7d7a48731a14,2022-10-26T00:00:00.000Z,"@KathyHochul Difference between you and Zeldin when it comes to guns is.. 
Zeldin is going to take guns away from violent criminals. 
You However, are arming criminals with guns, and want to take them away from law abiding citizens. 
#GunControl 
#Zeldin 
#NYC",1585091944568729600,-0.8,très négatif,1,1057366918632534018
63597716129b7d7a48731a16,2022-10-26T00:00:00.000Z,"Funny how police didn’t manage to capture and arrest today’s school shooter alive…

I wonder why the cops didn’t take him to grab a burger afterwards... 

Curious… can’t quite put my finger on it. So weird.

#StLouis #GunViolence #GunControlNow #StLouisHighSchool",1585087871043923968,-0.09999999999999999,mitigé/informatif,0.6666666666666666,1327798709237678080
63597716129b7d7a48731a17,2022-10-26T00:00:00.000Z,"@globeandmail You do realize that 3D printing of guns is illegal in #Canada?

And illegal activities do not count as hobbies, right?

On another thought, who am I kidding?

We are talking about a #media outlet that branded #HouseoftheDragon as #fascist fantasy

#GunControl
#ClownWorld
#cdnpoli https://t.co/6U1xItLLTZ",1585087276622573569,-0.2380952380952381,plutôt négatif,0.5119047619047619,383690526
63597716129b7d7a48731a18,2022-10-26T00:00:00.000Z,".@JohnFetterman: lifelong active #Crime reduction record
- #Homicides to “0” for 5-1/2 yrs in his community
- worked closely for solutions with #Police &amp; #Community
- established #JobTraining &amp; #ReEntry prog’s
- offered #DrugTreatment
- supports range of #GunViolence curbs
#VOTE https://t.co/pmNdgZfjCq",1585087238907383808,-0.11666666666666667,mitigé/informatif,0.6,1154952166815281157
63597716129b7d7a48731a1a,2022-10-26T00:00:00.000Z,"@GregAbbott_TX Radical is ordering 58 million $$ worth of shields after 19 second graders and two teachers were murdered while watching Disney movies then blocking their parents from your debate

Tiny caskets with Superman &amp; Barbie should haunt your dreams
#GunViolence 
#NeverForget  #Uvalde",1585082685395197952,0.09999999999999999,mitigé/informatif,0.19999999999999998,516759358
63597716129b7d7a48731a1b,2022-10-26T00:00:00.000Z,"SHOOTINGS in schools, places of worship,  supermarkets, malls, concerts are also crimes. #GunControl
Top 5 states w/highest homicide mortality rates are RED REPUBLICAN STATES!
#Facts #VoteBlueIn2022 #VoteBlueToProtectYourRights #VoteBlueDownBallot #Vote #VoteBlueToSaveDemocracy https://t.co/i97PGjEYcp",1585082630546292737,0.25,plutôt positif,0.25,492811670
63597716129b7d7a48731a19,2022-10-26T00:00:00.000Z,"@taylorpaquette But see, if more of the shooters - or all the school mass shooters - were Black, the #guncontrol conversation would be completely different by now. Trust and believe.",1585083396669452288,0.11111111111111112,mitigé/informatif,0.5111111111111111,14622550
63597716129b7d7a48731a1c,2022-10-26T00:00:00.000Z,"@heathermizeur is well spoken and...gently inviting.  But, why does her profile conveniently avoid the hot button issues? Where does she stand on #PoliceReform, #Immigration, Trans wokeness, #GunControl, #CRT, #studentloanforgiveness...?
https://t.co/A1JWygAgJb",1585081615461384193,0.25,plutôt positif,0.8500000000000001,1219303685311946753
63597716129b7d7a48731a1d,2022-10-26T00:00:00.000Z,19 years old. 600 rounds of ammo. #ourpeoplearebroken #GunViolence  address the issue and not the symptoms or this will NEVER STOP. Please please wake the f UP. #soashamed #fkthisplace,1585079521010909184,0.1,mitigé/informatif,0.2,2163541413
63597716129b7d7a48731a1e,2022-10-26T00:00:00.000Z,"@Jim_Jordan In Philadelphia where I live, the Republican-controlled PA State Senate stripped Philadelphia of its ability to pass local gun ordinances. With the Philadelphia ordinance gone, crime went up. This tweet is blaming the victim. #gunviolence #CrimeInTheCity",1585078396874211328,0.020454545454545447,mitigé/informatif,0.18333333333333335,1232486029699014661
63597716129b7d7a48731a20,2022-10-26T00:00:00.000Z,"Everyone American high school students who are being bullied, why don't you study at a Japanese university? Americans are rarely bullied in Japan. There are very few #GunViolence . Prices are much also cheaper than in the US.

#studyabroad #bully 
https://t.co/7edU5iljew",1585073985833803776,0.06666666666666667,mitigé/informatif,0.295,832978300976844800
63597716129b7d7a48731a1f,2022-10-26T00:00:00.000Z,@POTUS Even though what you call “assault weapons”(which is not a real category of guns) aren’t used in most #gun deaths! #GunViolence,1585075643532079110,0.2625,plutôt positif,0.4,865376410864570368
63597716129b7d7a48731a21,2022-10-26T00:00:00.000Z,"@CapMoon81 I can't imagine having to think about that instead of thinking about how to educate the kids.  #gunControl",1585073797287522304,0,mitigé/informatif,0,29755179
63597716129b7d7a48731a22,2022-10-26T00:00:00.000Z,"@Jim_Jordan @HouseGOP  another mass shooting because of open carry gun laws in a red state.  
#gunviolence 
https://t.co/4bwotFeIZq",1585072961329192966,0,mitigé/informatif,0.25,516759358
